年月,縣市,用電性質,售電量(度),用電佔比(%)
10508,新竹縣,工業,647759003,73.31
10508,苗栗縣,住宅,105290002,16.36
10508,苗栗縣,服務業,75051538,11.66
10508,苗栗縣,農林漁牧,2774898,0.43
10508,苗栗縣,工業,460330384,71.54
10508,彰化縣,住宅,249853615,24.89
10508,彰化縣,服務業,191331509,19.06
10508,彰化縣,農林漁牧,47079259,4.69
10508,彰化縣,工業,515551367,51.36
10508,南投縣,住宅,90679595,33.37
10508,南投縣,服務業,66022543,24.3
10508,南投縣,農林漁牧,11245277,4.14
10508,南投縣,工業,103773492,38.19
10508,雲林縣,住宅,131930516,25.82
10508,雲林縣,服務業,77774487,15.22
10508,雲林縣,農林漁牧,38794771,7.59
10508,雲林縣,工業,262527903,51.37
10508,嘉義縣,住宅,85266291,34.34
10508,嘉義縣,服務業,55015111,22.15
10508,嘉義縣,農林漁牧,24072762,9.69
10508,嘉義縣,工業,83975343,33.82
10508,屏東縣,住宅,156537413,37.09
10508,屏東縣,服務業,101797381,24.12
10508,屏東縣,農林漁牧,63788032,15.11
10508,屏東縣,工業,99958739,23.68
10508,台東縣,住宅,43229864,45.37
10508,台東縣,服務業,38249267,40.14
10508,台東縣,農林漁牧,2896258,3.04
10508,台東縣,工業,10903299,11.44
10508,花蓮縣,住宅,72749424,30.91
10508,花蓮縣,服務業,69713299,29.62
10508,花蓮縣,農林漁牧,3306071,1.4
10508,花蓮縣,工業,89596392,38.07
10508,基隆市,住宅,85156702,53.18
10508,基隆市,服務業,55578096,34.71
10508,基隆市,農林漁牧,7787,0
10508,基隆市,工業,19394495,12.11
10508,新竹市,住宅,109340857,11.58
10508,新竹市,服務業,125422947,13.29
10508,新竹市,農林漁牧,901561,0.1
10508,新竹市,工業,708194347,75.03
10508,嘉義市,住宅,56002235,47.16
10508,嘉義市,服務業,54047696,45.51
10508,嘉義市,農林漁牧,645256,0.54
10508,嘉義市,工業,8058944,6.79
10508,澎湖縣,住宅,17467355,44.45
10508,澎湖縣,服務業,17225888,43.83
10508,澎湖縣,農林漁牧,606711,1.54
10508,澎湖縣,工業,4000434,10.18
10508,金門縣,住宅,11825045,39.77
10508,金門縣,服務業,13949481,46.91
10508,金門縣,農林漁牧,308401,1.04
10508,金門縣,工業,3652530,12.28
10508,連江縣,住宅,2202509,34.77
10508,連江縣,服務業,3552149,56.08
10508,連江縣,農林漁牧,21619,0.34
10508,連江縣,工業,558304,8.81
10507,新北市,住宅,818408898,41.64
10507,新北市,服務業,662198909,33.69
10507,新北市,農林漁牧,2002492,0.1
10507,新北市,工業,482784930,24.56
10507,台北市,住宅,552658231,34.94
10507,台北市,服務業,985942002,62.33
10507,台北市,農林漁牧,1902032,0.12
10507,台北市,工業,41207027,2.61
10507,桃園市,住宅,380289245,15.23
10507,桃園市,服務業,426585548,17.08
10507,桃園市,農林漁牧,3151890,0.13
10507,桃園市,工業,1687585692,67.57
10507,台中市,住宅,560046717,22.72
10507,台中市,服務業,611676394,24.81
10507,台中市,農林漁牧,15848092,0.64
10507,台中市,工業,1277664110,51.83
10507,台南市,住宅,371351596,15.5
10507,台南市,服務業,301903388,12.6
10507,台南市,農林漁牧,37190593,1.55
10507,台南市,工業,1685521521,70.35
10507,高雄市,住宅,637747495,24.67
10507,高雄市,服務業,530151864,20.51
10507,高雄市,農林漁牧,21121443,0.82
10507,高雄市,工業,1396344252,54.01
10507,宜蘭縣,住宅,81325595,26.7
10507,宜蘭縣,服務業,75391443,24.75
10507,宜蘭縣,農林漁牧,7541946,2.48
10507,宜蘭縣,工業,140338492,46.07
10507,新竹縣,住宅,101211165,12.07
10507,新竹縣,服務業,86054747,10.26
10507,新竹縣,農林漁牧,2096961,0.25
10507,新竹縣,工業,649090920,77.42
10507,苗栗縣,住宅,106223358,16.27
10507,苗栗縣,服務業,75713098,11.6
10507,苗栗縣,農林漁牧,2894492,0.44
10507,苗栗縣,工業,467900817,71.68
10507,彰化縣,住宅,220833180,23.24
10507,彰化縣,服務業,177555144,18.68
10507,彰化縣,農林漁牧,45507153,4.79
10507,彰化縣,工業,506363480,53.29
10507,南投縣,住宅,67071120,28.27
10507,南投縣,服務業,59504911,25.08
10507,南投縣,農林漁牧,10069788,4.24
10507,南投縣,工業,100580140,42.4
10507,雲林縣,住宅,129461691,25.83
10507,雲林縣,服務業,80061588,15.97
10507,雲林縣,農林漁牧,38381490,7.66
10507,雲林縣,工業,253265848,50.53
10507,嘉義縣,住宅,87570716,35.1
10507,嘉義縣,服務業,55040011,22.06
10507,嘉義縣,農林漁牧,23712928,9.5
10507,嘉義縣,工業,83184063,33.34
10507,屏東縣,住宅,165854270,38.18
10507,屏東縣,服務業,104186430,23.99
10507,屏東縣,農林漁牧,65724325,15.13
10507,屏東縣,工業,98612084,22.7
10507,台東縣,住宅,35145642,41.04
10507,台東縣,服務業,37158034,43.39
10507,台東縣,農林漁牧,2959713,3.46
10507,台東縣,工業,10379398,12.12
10507,花蓮縣,住宅,57654877,26.06
10507,花蓮縣,服務業,70833119,32.02
10507,花蓮縣,農林漁牧,3165400,1.43
10507,花蓮縣,工業,89567771,40.49
10507,基隆市,住宅,61830370,45.68
10507,基隆市,服務業,54082603,39.96
10507,基隆市,農林漁牧,6769,0.01
10507,基隆市,工業,19430708,14.36
10507,新竹市,住宅,103414617,11.09
10507,新竹市,服務業,124617751,13.36
10507,新竹市,農林漁牧,856578,0.09
10507,新竹市,工業,703841030,75.46
10507,嘉義市,住宅,52293347,45.18
10507,嘉義市,服務業,55156824,47.65
10507,嘉義市,農林漁牧,626496,0.54
10507,嘉義市,工業,7679931,6.63
10507,澎湖縣,住宅,18838287,43.48
10507,澎湖縣,服務業,19929641,46
10507,澎湖縣,農林漁牧,575721,1.33
10507,澎湖縣,工業,3979234,9.19
10507,金門縣,住宅,11562463,37.76
10507,金門縣,服務業,15127763,49.41
10507,金門縣,農林漁牧,307366,1
10507,金門縣,工業,3620065,11.82
10507,連江縣,住宅,2364219,38.89
10507,連江縣,服務業,3153295,51.87
10507,連江縣,農林漁牧,19917,0.33
10507,連江縣,工業,541576,8.91
10506,新北市,住宅,653053616,38.87
10506,新北市,服務業,567647931,33.79
10506,新北市,農林漁牧,1876533,0.11
10506,新北市,工業,457468570,27.23
10506,台北市,住宅,432604003,31.81
10506,台北市,服務業,887239304,65.24
10506,台北市,農林漁牧,1810062,0.13
10506,台北市,工業,38310628,2.82
10506,桃園市,住宅,378144999,15.69
10506,桃園市,服務業,398329001,16.53
10506,桃園市,農林漁牧,2522225,0.1
10506,桃園市,工業,1631041196,67.68
10506,台中市,住宅,471738518,20.82
10506,台中市,服務業,558638660,24.66
10506,台中市,農林漁牧,14888164,0.66
10506,台中市,工業,1220312238,53.86
10506,台南市,住宅,327683733,14.35
10506,台南市,服務業,296438479,12.98
10506,台南市,農林漁牧,33307401,1.46
10506,台南市,工業,1625906226,71.21
10506,高雄市,住宅,434130982,18.8
10506,高雄市,服務業,511436356,22.14
10506,高雄市,農林漁牧,19601298,0.85
10506,高雄市,工業,1344361913,58.21
10506,宜蘭縣,住宅,67752668,25.2
10506,宜蘭縣,服務業,63990565,23.8
10506,宜蘭縣,農林漁牧,6471010,2.41
10506,宜蘭縣,工業,130608674,48.59
10506,新竹縣,住宅,94975446,11.82
10506,新竹縣,服務業,86061277,10.71
10506,新竹縣,農林漁牧,1679930,0.21
10506,新竹縣,工業,620904261,77.26
10506,苗栗縣,住宅,72501496,12.35
10506,苗栗縣,服務業,66888952,11.39
10506,苗栗縣,農林漁牧,2171242,0.37
10506,苗栗縣,工業,445667471,75.89
10506,彰化縣,住宅,192662845,21.57
10506,彰化縣,服務業,172775445,19.35
10506,彰化縣,農林漁牧,40272767,4.51
10506,彰化縣,工業,487313208,54.57
10506,南投縣,住宅,77354022,31.43
10506,南投縣,服務業,60464993,24.56
10506,南投縣,農林漁牧,10036613,4.08
10506,南投縣,工業,98296716,39.93
10506,雲林縣,住宅,110968034,24.2
10506,雲林縣,服務業,72213637,15.75
10506,雲林縣,農林漁牧,34129551,7.44
10506,雲林縣,工業,241327619,52.62
10506,嘉義縣,住宅,72162749,32.04
10506,嘉義縣,服務業,52558008,23.34
10506,嘉義縣,農林漁牧,22253467,9.88
10506,嘉義縣,工業,78220700,34.73
10506,屏東縣,住宅,133208562,34.27
10506,屏東縣,服務業,97905902,25.19
10506,屏東縣,農林漁牧,62714644,16.13
10506,屏東縣,工業,94906111,24.41
10506,台東縣,住宅,34654558,41.4
10506,台東縣,服務業,35437998,42.33
10506,台東縣,農林漁牧,2921261,3.49
10506,台東縣,工業,10695017,12.78
10506,花蓮縣,住宅,54273213,26.15
10506,花蓮縣,服務業,64173502,30.91
10506,花蓮縣,農林漁牧,2528795,1.22
10506,花蓮縣,工業,86607509,41.72
10506,基隆市,住宅,58410296,46.19
10506,基隆市,服務業,49190324,38.9
10506,基隆市,農林漁牧,7159,0.01
10506,基隆市,工業,18848143,14.9
10506,新竹市,住宅,75417131,8.62
10506,新竹市,服務業,117583108,13.43
10506,新竹市,農林漁牧,793867,0.09
10506,新竹市,工業,681464292,77.86
10506,嘉義市,住宅,44887835,43.43
10506,嘉義市,服務業,50344383,48.71
10506,嘉義市,農林漁牧,639153,0.62
10506,嘉義市,工業,7488999,7.25
10506,澎湖縣,住宅,13463284,40.58
10506,澎湖縣,服務業,15332682,46.22
10506,澎湖縣,農林漁牧,501190,1.51
10506,澎湖縣,工業,3879127,11.69
10506,金門縣,住宅,8245461,33.79
10506,金門縣,服務業,12511525,51.27
10506,金門縣,農林漁牧,239184,0.98
10506,金門縣,工業,3405127,13.95
10506,連江縣,住宅,1847634,35.73
10506,連江縣,服務業,2793430,54.02
10506,連江縣,農林漁牧,14088,0.27
10506,連江縣,工業,515522,9.97
10505,新北市,住宅,604572205,36.88
10505,新北市,服務業,570739114,34.82
10505,新北市,農林漁牧,1914380,0.12
10505,新北市,工業,461879880,28.18
10505,台北市,住宅,402085514,30.76
10505,台北市,服務業,865853296,66.23
10505,台北市,農林漁牧,1721030,0.13
10505,台北市,工業,37697387,2.88
10505,桃園市,住宅,306570151,13.17
10505,桃園市,服務業,373590728,16.05
10505,桃園市,農林漁牧,2474562,0.11
10505,桃園市,工業,1644765640,70.67
10505,台中市,住宅,426337905,18.95
10505,台中市,服務業,552490274,24.56
10505,台中市,農林漁牧,14605912,0.65
10505,台中市,工業,1255965936,55.84
10505,台南市,住宅,281417812,12.52
10505,台南市,服務業,282869380,12.59
10505,台南市,農林漁牧,31065343,1.38
10505,台南市,工業,1651755944,73.51
10505,高雄市,住宅,469701356,19.39
10505,高雄市,服務業,501172441,20.68
10505,高雄市,農林漁牧,20098513,0.83
10505,高雄市,工業,1431928832,59.1
10505,宜蘭縣,住宅,62242608,23.07
10505,宜蘭縣,服務業,64895137,24.05
10505,宜蘭縣,農林漁牧,6337220,2.35
10505,宜蘭縣,工業,136324766,50.53
10505,新竹縣,住宅,78998932,10.12
10505,新竹縣,服務業,75346717,9.65
10505,新竹縣,農林漁牧,1692163,0.22
10505,新竹縣,工業,624792999,80.02
10505,苗栗縣,住宅,77013635,12.81
10505,苗栗縣,服務業,66808114,11.11
10505,苗栗縣,農林漁牧,1900277,0.32
10505,苗栗縣,工業,455383362,75.76
10505,彰化縣,住宅,171823739,19.77
10505,彰化縣,服務業,159820927,18.38
10505,彰化縣,農林漁牧,37018882,4.26
10505,彰化縣,工業,500638315,57.59
10505,南投縣,住宅,59037370,26.34
10505,南投縣,服務業,54977671,24.53
10505,南投縣,農林漁牧,9421585,4.2
10505,南投縣,工業,100678865,44.92
10505,雲林縣,住宅,99526447,22.29
10505,雲林縣,服務業,73244602,16.41
10505,雲林縣,農林漁牧,30686025,6.87
10505,雲林縣,工業,242964326,54.42
10505,嘉義縣,住宅,68855844,31.32
10505,嘉義縣,服務業,51934171,23.62
10505,嘉義縣,農林漁牧,19463340,8.85
10505,嘉義縣,工業,79592911,36.2
10505,屏東縣,住宅,128096141,33.02
10505,屏東縣,服務業,97285150,25.08
10505,屏東縣,農林漁牧,63466206,16.36
10505,屏東縣,工業,99086574,25.54
10505,台東縣,住宅,28455382,37.51
10505,台東縣,服務業,33964906,44.78
10505,台東縣,農林漁牧,2746274,3.62
10505,台東縣,工業,10690031,14.09
10505,花蓮縣,住宅,45597542,23.04
10505,花蓮縣,服務業,63244915,31.95
10505,花蓮縣,農林漁牧,2490016,1.26
10505,花蓮縣,工業,86611761,43.76
10505,基隆市,住宅,47697430,42.65
10505,基隆市,服務業,46289228,41.39
10505,基隆市,農林漁牧,7935,0.01
10505,基隆市,工業,17836331,15.95
10505,新竹市,住宅,74733536,8.52
10505,新竹市,服務業,112995295,12.88
10505,新竹市,農林漁牧,748821,0.09
10505,新竹市,工業,688592267,78.51
10505,嘉義市,住宅,40169126,40.4
10505,嘉義市,服務業,50979647,51.27
10505,嘉義市,農林漁牧,568597,0.57
10505,嘉義市,工業,7718279,7.76
10505,澎湖縣,住宅,13778610,39.55
10505,澎湖縣,服務業,16707523,47.96
10505,澎湖縣,農林漁牧,460034,1.32
10505,澎湖縣,工業,3887897,11.16
10505,金門縣,住宅,9187504,36.73
10505,金門縣,服務業,12373508,49.47
10505,金門縣,農林漁牧,257377,1.03
10505,金門縣,工業,3195302,12.77
10505,連江縣,住宅,2334374,42.83
10505,連江縣,服務業,2629489,48.24
10505,連江縣,農林漁牧,18339,0.34
10505,連江縣,工業,468599,8.6
10504,新北市,住宅,576296689,39.75
10504,新北市,服務業,447394938,30.86
10504,新北市,農林漁牧,1615708,0.11
10504,新北市,工業,424668280,29.29
10504,台北市,住宅,365587917,32.91
10504,台北市,服務業,710472928,63.95
10504,台北市,農林漁牧,1546308,0.14
10504,台北市,工業,33355844,3
10504,桃園市,住宅,362998695,16.32
10504,桃園市,服務業,319176162,14.35
10504,桃園市,農林漁牧,2141787,0.1
10504,桃園市,工業,1540502812,69.24
10504,台中市,住宅,400804151,19.84
10504,台中市,服務業,454525212,22.5
10504,台中市,農林漁牧,12661607,0.63
10504,台中市,工業,1152554105,57.04
10504,台南市,住宅,261563530,12.52
10504,台南市,服務業,241573025,11.57
10504,台南市,農林漁牧,26641988,1.28
10504,台南市,工業,1558651190,74.63
10504,高雄市,住宅,323796103,15.16
10504,高雄市,服務業,426508868,19.97
10504,高雄市,農林漁牧,17968027,0.84
10504,高雄市,工業,1367708947,64.03
10504,宜蘭縣,住宅,62314580,25.18
10504,宜蘭縣,服務業,52721608,21.3
10504,宜蘭縣,農林漁牧,5018973,2.03
10504,宜蘭縣,工業,127429866,51.49
10504,新竹縣,住宅,88526444,12.12
10504,新竹縣,服務業,68597216,9.39
10504,新竹縣,農林漁牧,1253525,0.17
10504,新竹縣,工業,571881232,78.31
10504,苗栗縣,住宅,64516229,11.41
10504,苗栗縣,服務業,54373640,9.61
10504,苗栗縣,農林漁牧,1614600,0.29
10504,苗栗縣,工業,445052660,78.69
10504,彰化縣,住宅,167673910,20.74
10504,彰化縣,服務業,143649010,17.77
10504,彰化縣,農林漁牧,30541986,3.78
10504,彰化縣,工業,466437000,57.71
10504,南投縣,住宅,71691080,31.95
10504,南投縣,服務業,50968122,22.71
10504,南投縣,農林漁牧,7890792,3.52
10504,南投縣,工業,93853481,41.82
10504,雲林縣,住宅,92419165,23.05
10504,雲林縣,服務業,59226995,14.77
10504,雲林縣,農林漁牧,24941657,6.22
10504,雲林縣,工業,224421042,55.96
10504,嘉義縣,住宅,60141971,29.48
10504,嘉義縣,服務業,44440495,21.78
10504,嘉義縣,農林漁牧,15563392,7.63
10504,嘉義縣,工業,83874879,41.11
10504,屏東縣,住宅,105008391,31.66
10504,屏東縣,服務業,81273512,24.51
10504,屏東縣,農林漁牧,55548383,16.75
10504,屏東縣,工業,89805019,27.08
10504,台東縣,住宅,29721690,41.6
10504,台東縣,服務業,29168204,40.83
10504,台東縣,農林漁牧,2346023,3.28
10504,台東縣,工業,10210187,14.29
10504,花蓮縣,住宅,48877582,26.13
10504,花蓮縣,服務業,53556578,28.64
10504,花蓮縣,農林漁牧,2104884,1.13
10504,花蓮縣,工業,82490360,44.11
10504,基隆市,住宅,55964107,50.18
10504,基隆市,服務業,38725888,34.72
10504,基隆市,農林漁牧,8019,0.01
10504,基隆市,工業,16827089,15.09
10504,新竹市,住宅,65857116,8.22
10504,新竹市,服務業,94657273,11.81
10504,新竹市,農林漁牧,675762,0.08
10504,新竹市,工業,640231272,79.89
10504,嘉義市,住宅,37379862,44.14
10504,嘉義市,服務業,40278590,47.56
10504,嘉義市,農林漁牧,434736,0.51
10504,嘉義市,工業,6588699,7.78
10504,澎湖縣,住宅,11633174,42.43
10504,澎湖縣,服務業,12041609,43.92
10504,澎湖縣,農林漁牧,378617,1.38
10504,澎湖縣,工業,3364643,12.27
10504,金門縣,住宅,8082411,40.68
10504,金門縣,服務業,9497927,47.8
10504,金門縣,農林漁牧,188759,0.95
10504,金門縣,工業,2100734,10.57
10504,連江縣,住宅,1729232,39.85
10504,連江縣,服務業,2231810,51.44
10504,連江縣,農林漁牧,11695,0.27
10504,連江縣,工業,366227,8.44
10503,新北市,住宅,584256083,39.71
10503,新北市,服務業,462727513,31.45
10503,新北市,農林漁牧,1560163,0.11
10503,新北市,工業,422854581,28.74
10503,台北市,住宅,384036308,34.62
10503,台北市,服務業,690967798,62.29
10503,台北市,農林漁牧,1368482,0.12
10503,台北市,工業,32940032,2.97
10503,桃園市,住宅,311520432,14.49
10503,桃園市,服務業,303121212,14.1
10503,桃園市,農林漁牧,2036645,0.09
10503,桃園市,工業,1533275303,71.32
10503,台中市,住宅,403860286,20.04
10503,台中市,服務業,440907306,21.88
10503,台中市,農林漁牧,11254907,0.56
10503,台中市,工業,1159058791,57.52
10503,台南市,住宅,257839119,12.57
10503,台南市,服務業,219478242,10.7
10503,台南市,農林漁牧,26460642,1.29
10503,台南市,工業,1548010739,75.45
10503,高雄市,住宅,408419599,18.77
10503,高雄市,服務業,396532661,18.22
10503,高雄市,農林漁牧,19075730,0.88
10503,高雄市,工業,1352229114,62.14
10503,宜蘭縣,住宅,61782811,24.26
10503,宜蘭縣,服務業,54578727,21.43
10503,宜蘭縣,農林漁牧,4861118,1.91
